"Ticket";"Tipo de ticket";"Cliente";"Unidade de Negócio";"Contato";"Categoria";"Técnico";"Data de criação";"Data de finalização";"Situação";"Setor do Solicitante";"Mesa de trabalho";"Avaliação";"Descrição"
776;"Finalizado e solucionado com sucesso";"ATELIER 1913";"---";"Renata";"Ipos Desktop (PDV) - problema";"Matheus Solon";"09/12/2023 09:49";"09/12/2023 09:49";"Finalizado";"Frente de loja";"Suporte Técnico";5;"pdv sem abrir"
775;"Finalizado e solucionado com sucesso";"MIL PONTOS";"---";"Wellington (Mil Pontos)";"Ipos Desktop (PDV) - problema";"Matheus Solon";"09/12/2023 09:21";"09/12/2023 09:21";"Finalizado";"Frente de loja";"Suporte Técnico";;"pdv travando"
774;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - VILA VELHA";"---";"Freitas Express VILA VELHA,-";"Fiscal - problema";"Saulo Felipe";"09/12/2023 08:55";"09/12/2023 08:57";"Finalizado";"Administrativo";"Suporte Técnico";;"Acobertamento de cupom - participante sem IE cadastrada"
773;"Finalizado e solucionado com sucesso";"RANCHO DO BOLO";"---";"Gisele - Rancho do Bolo,Rancho do Bolo,Gisele (Racho do Bolo)";"Ipos Desktop (PDV) - duvidas";"Saulo Felipe";"09/12/2023 08:23";"09/12/2023 08:26";"Finalizado";"Frente de loja";"Suporte Técnico";5;"Gisele não estava conseguindo ver a opção de fechar caixa."
772;"Finalizado e solucionado com sucesso";"CERVEJARIA TURATTI - CAMBEBA";"---";"EDER ";"Instabilidade ERP";"Matheus Solon";"08/12/2023 23:46";"08/12/2023 23:47";"Finalizado";"Administrativo";"Suporte Técnico";;"instabilidade no relatorio"
771;"Finalizado e solucionado com sucesso";"Assis da Picanha";"---";"Edgard";"Instabilidade ERP";"Matheus Solon";"08/12/2023 22:59";"";"A fazer";"Administrativo";"Suporte Técnico";1;"inconsistência no relatório de venda"
770;"Finalizado e solucionado com sucesso";"TELHADO CASEIRO EUSEBIO";"---";"Telhado Caseiro Eusebio";"Integração delivery - duvidas";"Matheus Solon";"08/12/2023 21:58";"08/12/2023 21:59";"Finalizado";"Frente de loja";"Suporte Técnico";;"duvida sobre finalizar encomenda"
769;"Finalizado e solucionado com sucesso";"YAKICHINA MONTESE";"---";"Clebia - Yakichina,Noronha,Yakichina Montese";"Infraestrutura - problema";"Matheus Solon";"08/12/2023 21:31";"08/12/2023 21:31";"Finalizado";"Frente de loja";"Suporte Técnico";;"erro de impressora"
768;"Bug";"CERVEJARIA TURATTI - CAMBEBA";"---";"EDER ";"Ipos Desktop (PDV) - problema";"Matheus Solon";"08/12/2023 21:18";"08/12/2023 21:19";"Finalizado";"Frente de loja";"Suporte Técnico";;"divergencia de valores da conferencia e na finalização da venda"
767;"Finalizado e solucionado com sucesso";"ZITRONE GASTROBAR";"---";"Luana - Zitrone,Zitrone Gatrobar";"Instabilidade ERP";"Matheus Solon";"08/12/2023 20:51";"08/12/2023 20:52";"Finalizado";"Administrativo";"Suporte Técnico";5;"instabilidade no erp"
766;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - BREJO SANTO";"---";"Erlania Freitas Brejo Santo, Kleyd Feitosa - Freitas Express";"Instabilidade ERP";"Matheus Solon";"08/12/2023 20:49";"08/12/2023 20:50";"Finalizado";"Administrativo";"Suporte Técnico";4;"instabilidade no erp"
765;"Finalizado e solucionado com sucesso";"XBF CENTRO";"---";"Geová (XBF Estoque),Marina - XBF,XBF";"Movimentação - problema";"Matheus Solon";"08/12/2023 20:35";"08/12/2023 20:36";"Finalizado";"Frente de loja";"Suporte Técnico";;"interação"
764;"Finalizado e solucionado com sucesso";"ATELIER 1913";"---";"Renata";"Movimentação - problema";"Matheus Solon";"08/12/2023 20:35";"08/12/2023 20:35";"Finalizado";"Frente de loja";"Suporte Técnico";;"interação"
763;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - DOM LUSTOSA";"---";"Nívea Costa,Freitas Dom Lustosa,Camile (Freitas Express)";"Instabilidade ERP";"Matheus Solon";"08/12/2023 20:34";"08/12/2023 20:34";"Finalizado";"Administrativo";"Suporte Técnico";;"instabilidade no erp"
762;"Finalizado e solucionado com sucesso";"ITAMAE SUSHI BAR";"---";"Juliana - Itame";"Ipos Desktop (PDV) - problema";"Matheus Solon";"08/12/2023 20:21";"08/12/2023 20:21";"Finalizado";"Frente de loja";"Suporte Técnico";3;"instalação pdv"
761;"Finalizado e solucionado com sucesso";"RAFAELA FONTES - CANDELARIA";"---";"Rafaela Fontes Candelaria";"Movimentação - problema";"Matheus Solon";"08/12/2023 20:15";"08/12/2023 20:15";"Finalizado";"Frente de loja";"Suporte Técnico";;"interação"
760;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - DEL PASEO";"---";"Biscoitos Briejer - Del Passeo";"Ipos Desktop (PDV) - duvidas";"Matheus Solon";"08/12/2023 20:08";"08/12/2023 20:09";"Finalizado";"Frente de loja";"Suporte Técnico";5;"erro operacional"
759;"Finalizado e solucionado com sucesso";"MINHA MOCA CAFE e BISTRO";"---";"Minha moça café e bistrô,Graças (Minha Moça)";"Financeiro";"Matheus Solon";"08/12/2023 19:58";"08/12/2023 19:59";"Finalizado";"Financeiro";"Suporte Técnico";;"pagamento"
758;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - QUARTIER";"---";"Andreza,TEKA,Jaqueline - Quartier,Luana - Biscoito Briejer";"Ipos Desktop (PDV) - problema";"Matheus Solon";"08/12/2023 19:54";"08/12/2023 19:55";"Finalizado";"Frente de loja";"Suporte Técnico";5;"erro desconhecido"
757;"Finalizado e solucionado com sucesso";"ZE DO BAIAO";"---";"Dyego Souza";"Ipos Desktop (PDV) - problema";"Matheus Solon";"08/12/2023 19:47";"08/12/2023 19:48";"Finalizado";"Frente de loja";"Suporte Técnico";;"abertura errada"
756;"Finalizado e solucionado com sucesso";"SANTA GELA PAPICU";"---";"Felipe Gondim - Santa Gela Papicu,Antonio Martins - Santa Gela,Felipe Pinho - santa gela,Raquel - Sa";"Ipos Desktop (PDV) - problema";"Matheus Solon";"08/12/2023 19:44";"08/12/2023 19:45";"Finalizado";"Frente de loja";"Suporte Técnico";3;"erro de taxa de serviço"
755;"Finalizado e solucionado com sucesso";"BARNEYS BURGER - MT";"---";"Caroline castro,Luziana  - Barneys Aldeota,Flavio Barneys,Barneys (Maria Tomazia),Barneys MT,Pim Foo";"Ipos Desktop (PDV) - duvidas";"Matheus Solon";"08/12/2023 19:10";"08/12/2023 19:10";"Finalizado";"Frente de loja";"Suporte Técnico";;"duvida impressão"
754;"Finalizado e solucionado com sucesso";"BLACK PIZZA 2.0";"---";"Jackson (Black Pizza)";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 19:05";"08/12/2023 19:06";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas com relatorios - Interação"
753;"Bug";"BUTCHERS 746";"---";"Diego,Thaina Alves,Taynah Alves (Butchers 746)";"Ipos Desktop (PDV) - problema";"Guilherme Lima";"08/12/2023 19:02";"";"A fazer";"Frente de loja";"Desenvolvimento";;"Problema no PDV - saiu um cancelamento de produtos na modalidade comanda que ninguem sabe explicar,"
752;"Finalizado e solucionado com sucesso";"PIZZARIA PARMA";"---";"Nay Souza,Kamila Nayana - Pizzaria Parma,Junior (Pizzaria Parma - Hot Frango)";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"08/12/2023 19:01";"08/12/2023 19:02";"Finalizado";"Frente de loja";"Suporte Técnico";;"Problema do 0,01 centavo"
751;"Finalizado e solucionado com sucesso";"BOM DE MAR RESTAURANTE_ GOLF VILLE";"---";"Claudemir - BOM  DE MAR,Bom de Mar Retaurante - Golf Vile,Lucas (Bom de Mar),Bom de mar - Japao ";"Ipos Mobile - problema";"Carlos Dourado";"08/12/2023 18:59";"08/12/2023 19:00";"Finalizado";"Frente de loja";"Suporte Técnico";;"Problemas com a impressão de um IPOS mobile"
750;"Finalizado e solucionado com sucesso";"PANZERONI - IGUATEMI";"---";"André (Panzeroni Iguatemi)";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"08/12/2023 18:55";"08/12/2023 18:56";"Finalizado";"Frente de loja";"Suporte Técnico";;"Interação"
749;"Finalizado e solucionado com sucesso";"ILLA MARE - CD";"---";"Delivery Do ILLA,Carlos Matheus Illamare,Tiago França (Illa Mare CD)";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 18:53";"08/12/2023 18:54";"Finalizado";"Administrativo";"Suporte Técnico";;"Enviado o HELP: https://www.izzyway.com.br/ajuda/?s=ordem"
748;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - DEL PASEO";"---";"Biscoitos Briejer - Del Passeo";"Fiscal - problema";"Carlos Dourado";"08/12/2023 18:52";"";"A fazer";"Administrativo";"Suporte Técnico";;"Esse problema teve continuidade por outro atendimento"
747;"Finalizado e solucionado com sucesso";"ILLA MARE - CD";"---";"Delivery Do ILLA,Carlos Matheus Illamare,Tiago França (Illa Mare CD)";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 18:52";"08/12/2023 18:53";"Finalizado";"Compras";"Suporte Técnico";;"informado que quando for dar entrada precisa colocar o valor unitário de cada produto para gerar o custo, no modulo de entrada Avulso"
746;"Finalizado e solucionado com sucesso";"SIR FISHER PUB";"---";"Sir Fisher,Sir Fisher Pub,Alexandre - Sir Fisher Pub";"Administrativo - Dúvidas";"Carlos Dourado";"08/12/2023 17:37";"08/12/2023 17:38";"Finalizado";"Administrativo";"Suporte Técnico";;"Apenas para ressaltar inauguração que ocorrerá amanhã"
745;"Bug";"TORTEL� SUL";"---";"Cecilia - Financeiro";"Financeiro - problema";"Matheus Alcantara";"08/12/2023 17:30";"";"A fazer";"Financeiro";"Desenvolvimento";;"Atendimento para o Matheus - Ele ira verificar"
744;"Finalizado e solucionado com sucesso";"SOBOLO SUL";"---";"Sobolo,milena  - sobolo";"Fiscal - problema";"Carlos Dourado";"08/12/2023 17:29";"08/12/2023 17:29";"Finalizado";"Frente de loja";"Suporte Técnico";4;"Retornar caixa para MF-e"
743;"Bug";"DESENTUPIDORA ESTRELA DO SOL";"---";"Tiago Duarte - Desentupidora,Zélia (Desentupidora Estrela do Sol),Desentupidora Estrela Do Sol";"Administrativo - Dúvidas";"Henrique Felipe";"08/12/2023 17:27";"";"A fazer";"Administrativo";"Desenvolvimento";3;"Ordem foi informada como paga porem continua como pendente"
742;"Bug";"DESENTUPIDORA ESTRELA DO SOL";"---";"Tiago Duarte - Desentupidora";"Administrativo - Dúvidas";"Henrique Felipe";"08/12/2023 17:27";"08/12/2023 17:28";"Finalizado";"Administrativo";"Desenvolvimento";;"Ordem foi informada como paga porem continua como pendente"
741;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - SOLARES";"---";"Freitas Express Solari, Elma Lahana Freitas-Shopping Solaris,Freitas Solares";"Ipos Desktop (PDV) - problema";"Carlos Dourado";"08/12/2023 17:28";"08/12/2023 17:28";"Finalizado";"Frente de loja";"Suporte Técnico";;"Erro na api para emitir cupom fiscal e lentidão no sistema"
740;"Finalizado e solucionado com sucesso";"CERVEJARIA TURATTI - CAMBEBA";"---";"EDER ";"Ipos Desktop (PDV) - problema";"Guilherme Lima";"08/12/2023 17:21";"08/12/2023 17:22";"Finalizado";"Frente de loja";"Suporte Técnico";;"Foi deletado um adiantamento do banco"
739;"Finalizado e solucionado com sucesso";"HOLY SALT";"---";"Davi - Holy Salt,Larissa (Holy Salt),Felipy - Holy Salt,Davi (Holy Salt),Manoela - Holy Salt";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"08/12/2023 17:21";"08/12/2023 17:22";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas"
738;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"---";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Administrativo - Dúvidas";"Guilherme Lima";"08/12/2023 17:05";"08/12/2023 17:06";"Finalizado";"Administrativo";"Suporte Técnico";5;"Alterado de tributação"
737;"Finalizado e solucionado com sucesso";"BARNEYS BURGER - MT";"---";"Caroline castro,Luziana  - Barneys Aldeota,Flavio Barneys,Barneys (Maria Tomazia),Barneys MT,Pim Foo";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 16:58";"08/12/2023 16:59";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas sobre regra de promoção"
736;"Finalizado e solucionado com sucesso";"BARNEYS BURGER - MT";"---";"Caroline castro,Luziana  - Barneys Aldeota,Flavio Barneys,Barneys (Maria Tomazia),Barneys MT,Pim Foo";"Fiscal - problema";"Carlos Dourado";"08/12/2023 16:58";"08/12/2023 16:59";"Finalizado";"Administrativo";"Suporte Técnico";;"Instalação de certificado digital"
735;"Finalizado e solucionado com sucesso";"CANTINHO DO FRANGO SUL";"---";"Cantinho do Frango Sul,Alexandre - Cantinho do Frango,Alexandre - Cantinho do Frango,Carla - cantinh";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 16:57";"08/12/2023 16:58";"Finalizado";"Administrativo";"Suporte Técnico";;"interação"
734;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - MARACANAU";"FREITAS EXPRESS - MARACANAU";"Freitas Express Parangaba,Freitas Express Maracanau";"Ipos Desktop (PDV) - duvidas";"Eduardo Lopes";"08/12/2023 16:47";"08/12/2023 16:48";"Finalizado";"Frente de loja";"Suporte Técnico";;"Reimprimir CF-e"
733;"Finalizado e solucionado com sucesso";"Estaleiro do Gaucho";"Estaleiro do Gaucho";"Julio,Jamila - estaleiro";"Fiscal - duvidas";"Eduardo Lopes";"08/12/2023 16:36";"08/12/2023 16:36";"Finalizado";"Frente de loja";"Suporte Técnico";3;"XML nov 23"
732;"Finalizado e solucionado com sucesso";"CERVEJARIA TURATTI - CAMBEBA";"---";"EDER ";"Financeiro - duvidas";"Guilherme Lima";"08/12/2023 15:08";"08/12/2023 15:09";"Finalizado";"Administrativo";"Suporte Técnico";;"Duvidas com regras fiscais"
731;"Finalizado e solucionado com sucesso";"2D INFORMATICA";"---";"null";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 15:04";"08/12/2023 15:05";"Finalizado";"Administrativo";"Suporte Técnico";;"cliente solicita permissão de acesso."
730;"Finalizado e solucionado com sucesso";"HOLY SALT";"---";"Davi - Holy Salt,Larissa (Holy Salt),Felipy - Holy Salt,Davi (Holy Salt),Manoela - Holy Salt";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 14:33";"08/12/2023 14:35";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente informa erro ao realizar vendas TEF. Orientado a entrar em contato com o suporte tef.net"
729;"Finalizado e solucionado com sucesso";"LE TOUT";"---";"Carol (Le Tout)";"Ipos Desktop (PDV) - problema";"Carlos Dourado";"08/12/2023 14:24";"08/12/2023 14:26";"Finalizado";"Frente de loja";"Suporte Técnico";;"Problemas com o PDV não reconhecendo o NSU"
728;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - ITAPUA";"---";"Fagner,Leonate (Freitas Express),Adailton (Freitas Itapuã)";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 14:24";"08/12/2023 14:25";"Finalizado";"Administrativo";"Suporte Técnico";;"cliente solicita fazer o backup do caixa realizado backup da pasta izzyway. ok"
727;"Finalizado e solucionado com sucesso";"MINHA MOCA CAFE e BISTRO";"---";"Minha moça café e bistrô,Graças (Minha Moça)";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 14:21";"08/12/2023 14:23";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente gostaria de solicitar permissão em todos os módulos informado que somente o responsável pela loja pode fazer a solicitação"
726;"Finalizado e solucionado com sucesso";"DAN COOKIES - CENTRO SOBRAL";"---";"Flavio ,Bruna Lima - Dan Cookies";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 14:00";"08/12/2023 14:01";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente com duvida na escolha da maquina para utilizar o sistema informado: processador i3 / 12GB / Windows 10 ou 11 Pro"
725;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS TRAIRI";"---";"Raquel Guedes - Freitas Trairi";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 13:54";"08/12/2023 13:55";"Finalizado";"Administrativo";"Suporte Técnico";;"Esse atendimento será encerrado por falta de interação com usuário. Mas não se preocupe estou aqui a disposição para ajudar sempre que for preciso, basta me chamar novamente ﻿:winking_face:"
724;"Finalizado e solucionado com sucesso";"BISCOITOS BRIEJER - QUARTIER";"---";"Andreza,TEKA,Jaqueline - Quartier,Luana - Biscoito Briejer";"Financeiro - duvidas";"Guilherme Lima";"08/12/2023 13:19";"08/12/2023 13:20";"Finalizado";"Frente de loja";"Suporte Técnico";5;"Duvidas com acobertamento"
723;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"---";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Integração delivery - duvidas";"Guilherme Lima";"08/12/2023 13:18";"08/12/2023 13:20";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas com produtos no Ifood"
722;"Finalizado e solucionado com sucesso";"TORTEL� SUL";"---";"Cecilia - Financeiro,Tortele sul";"Movimentação - duvidas";"Guilherme Lima";"08/12/2023 13:17";"08/12/2023 13:18";"Finalizado";"Administrativo";"Suporte Técnico";;"Duvidas com produtos e sua auditoria"
721;"Finalizado e solucionado com sucesso";"PARDAL SORVETE JUAZEIRO";"---";"Pardal";"Ipos Desktop (PDV) - duvidas";"Guilherme Lima";"08/12/2023 13:16";"08/12/2023 13:17";"Finalizado";"Frente de loja";"Suporte Técnico";;"Duvidas com lentidão"
720;"Finalizado e solucionado com sucesso";"GRUPO M S GESTAO EM  ALIMENTACAO";"---";"Eleudo Junior Oliveira,Pedro - Grupo MS,Janaina Grupo MS";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 13:12";"08/12/2023 13:16";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente solicita auxilio ao gerar Speed auxilio passo a passo. ok"
719;"Finalizado e solucionado com sucesso";"DOLCE DIVINO";"---";"Indrid,Ingrid,Marina Moreira - Dolce Divino,Maria Clara(Dona) - Dolce Divino,Mikaelly (Dolce Divino ";"Servidor";"Eduardo Lopes";"08/12/2023 13:06";"08/12/2023 13:06";"Finalizado";"Frente de loja";"Suporte Técnico";;"Serviços SQLq"
718;"Finalizado e solucionado com sucesso";"CANTINHO DO FRANGO SUL";"---";"Cantinho do Frango Sul,Alexandre - Cantinho do Frango,Alexandre - Cantinho do Frango,Carla - cantinh";"Ipos Mobile - duvidas";"Carlos Dourado";"08/12/2023 12:59";"08/12/2023 13:01";"Finalizado";"Frente de loja";"Suporte Técnico";;"Cliente achava que precisava da senha de acesso do suporte nas maquinetas"
717;"Finalizado e solucionado com sucesso";"BOLARIA RAFAELA FONTES";"---";"Margarida  - Bolaria Rafaela Fontes Coophab,Bolaria Rafaela Fontes - Loja 2 Abel,Rafael - Bolaria,Ca";"Estoque";"Guilherme Lima";"08/12/2023 11:58";"08/12/2023 11:59";"Finalizado";"Administrativo";"Suporte Técnico";;"Duvidas com Estoque"
716;"Finalizado e solucionado com sucesso";"HOLY SALT";"---";"Davi - Holy Salt,Larissa (Holy Salt),Felipy - Holy Salt,Davi (Holy Salt),Manoela - Holy Salt";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 11:48";"08/12/2023 11:51";"Finalizado";"Administrativo";"Suporte Técnico";;"Esse atendimento será encerrado por falta de interação com usuário. Mas não se preocupe estou aqui a disposição para ajudar sempre que for preciso, basta me chamar novamente ﻿:winking_face:"
715;"Finalizado e solucionado com sucesso";"FREITAS EXPRESS - ITAPUA";"---";"Fagner,Leonate (Freitas Express),Adailton (Freitas Itapuã)";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 11:41";"08/12/2023 11:45";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente com duvidas no cadastro de produtos. orientado passo a passo no cadastro de produtos. ok"
714;"Implantação";"TELHADO CASEIRO EUSEBIO";"TELHADO CASEIRO EUSEBIO";"TELHADO CASEIRO EUSEBIO";"Integração delivery - duvidas / Como operar tela de encomenda";"Saulo Felipe";"08/12/2023 11:32";"23/12/2023 09:11";"Finalizado";"Frente de loja";"Suporte Técnico";;"REALIZADA VIRADA DE SISTEMA NA LOJA EUSEBIO"
713;"Implantação";"TELHADO CASEIRO EUSEBIO";"TELHADO CASEIRO EUSEBIO";"TELHADO CASEIRO EUSEBIO";"Integração delivery - duvidas / Como operar tela de encomenda";"Saulo Felipe";"08/12/2023 11:22";"23/12/2023 09:22";"Finalizado";"Frente de loja";"Implantação";;"FINALIZADA CONFIGURAÇÃO DA INTEGRAÇÃO COM IFOOD."
712;"Melhoria";"FREITAS EXPRESS - DOM LUSTOSA";"---";"Nívea Costa,Freitas Dom Lustosa,Camile (Freitas Express)";"Movimentação - duvidas";"Eduardo Lopes";"08/12/2023 11:16";"08/12/2023 11:19";"Finalizado";"Administrativo";"Suporte Técnico";4;"Cliente solicitou que o dashboard do módulo de Movimentação tenha a visualização de Vendas e Metas."
711;"Finalizado e solucionado com sucesso";"VERDELIMA RESTAURANTE";"---";"VERDE LIMA RESTAURANTE ";"Administrativo - Dúvidas";"Daniel Weber";"08/12/2023 11:16";"08/12/2023 11:18";"Finalizado";"Administrativo";"Suporte Técnico";;"Cliente solicita troca de CPU e instalação do sistema o mesmo ficou de retorna a ligação as 15:00 horas."
